INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
670,T,19/01/2020,10:54:49,Unknown,58.111427,N,-3.549382,W,507,0,577.197144
671,T,19/01/2020,10:55:05,Unknown,58.104921,N,-3.541844,W,504,0,578.046297
672,T,19/01/2020,10:55:19,Unknown,58.099325,N,-3.535377,W,512,0,578.776204
673,T,19/01/2020,10:55:36,Unknown,58.092671,N,-3.527443,W,528,0,579.651736
674,T,19/01/2020,10:55:50,Unknown,58.087245,N,-3.521116,W,537,0,580.361267
675,T,19/01/2020,10:56:06,Unknown,58.081018,N,-3.513859,W,538,0,581.175459
676,T,19/01/2020,10:56:21,Unknown,58.075131,N,-3.506897,W,534,0,581.948378
677,T,19/01/2020,10:56:37,Unknown,58.06881,N,-3.499625,W,521,0,582.772028
678,T,19/01/2020,10:56:51,Unknown,58.063407,N,-3.493445,W,525,0,583.475006
679,T,19/01/2020,10:57:04,Unknown,58.058405,N,-3.488192,W,518,0,584.111984
680,T,19/01/2020,10:57:18,Unknown,58.053133,N,-3.482356,W,508,0,584.792111
681,T,19/01/2020,10:57:29,Unknown,58.049079,N,-3.477752,W,510,0,585.318619
682,T,19/01/2020,11:00:12,Unknown,58.084735,N,-3.459307,W,504,0,589.43372
683,T,19/01/2020,11:00:26,Unknown,58.091562,N,-3.46688,W,520,0,590.314714
684,T,19/01/2020,11:00:40,Unknown,58.098339,N,-3.474451,W,538,0,591.190814
685,T,19/01/2020,11:00:53,Unknown,58.104397,N,-3.481251,W,544,0,591.974893
686,T,19/01/2020,11:01:08,Unknown,58.111073,N,-3.489261,W,540,0,592.854796
687,T,19/01/2020,11:01:25,Unknown,58.118595,N,-3.497966,W,536,0,593.836199
688,T,19/01/2020,11:01:38,Unknown,58.124186,N,-3.504535,W,526,0,594.568666
689,T,19/01/2020,11:01:52,Unknown,58.130196,N,-3.511675,W,501,0,595.358441
690,T,19/01/2020,11:02:07,Unknown,58.136932,N,-3.519245,W,511,0,596.230337
691,T,19/01/2020,11:02:21,Unknown,58.143014,N,-3.526274,W,518,0,597.023418
692,T,19/01/2020,11:02:34,Unknown,58.148476,N,-3.532876,W,507,0,597.74462
693,T,19/01/2020,11:02:47,Unknown,58.153861,N,-3.53913,W,523,0,598.447687
694,T,19/01/2020,11:03:00,Unknown,58.159365,N,-3.5452,W,536,0,599.156562
695,T,19/01/2020,11:05:00,Unknown,58.158961,N,-3.486151,W,492,0,602.624675
696,T,19/01/2020,11:05:13,Unknown,58.154177,N,-3.480117,W,507,0,603.264362
697,T,19/01/2020,11:05:23,Unknown,58.15039,N,-3.475831,W,492,0,603.755384
698,T,19/01/2020,11:05:41,Unknown,58.143581,N,-3.467798,W,501,0,604.648267
699,T,19/01/2020,11:05:59,Unknown,58.136875,N,-3.459508,W,513,0,605.539641
700,T,19/01/2020,11:06:16,Unknown,58.130439,N,-3.4521,W,517,0,606.378006
701,T,19/01/2020,11:06:38,Unknown,58.122174,N,-3.442417,W,524,0,607.459888
702,T,19/01/2020,11:06:56,Unknown,58.115267,N,-3.434645,W,521,0,608.354311
703,T,19/01/2020,11:07:13,Unknown,58.108875,N,-3.427343,W,530,0,609.185385
704,T,19/01/2020,11:10:37,Unknown,58.108512,N,-3.367011,W,504,0,612.73381
705,T,19/01/2020,11:10:50,Unknown,58.114084,N,-3.373542,W,512,0,613.463357
706,T,19/01/2020,11:11:06,Unknown,58.120906,N,-3.381346,W,509,0,614.350638
707,T,19/01/2020,11:11:20,Unknown,58.126886,N,-3.388284,W,507,0,615.131337
708,T,19/01/2020,11:11:35,Unknown,58.133244,N,-3.395417,W,514,0,615.95396
709,T,19/01/2020,11:11:48,Unknown,58.138607,N,-3.401638,W,519,0,616.654008
710,T,19/01/2020,11:12:00,Unknown,58.143474,N,-3.407471,W,524,0,617.295109
711,T,19/01/2020,11:12:16,Unknown,58.150114,N,-3.415121,W,531,0,618.160174
712,T,19/01/2020,11:12:29,Unknown,58.155597,N,-3.421696,W,526,0,618.882462
713,T,19/01/2020,11:29:39,Unknown,57.821737,N,-2.805035,W,525,0,670.895267
714,T,19/01/2020,11:29:51,Unknown,57.816618,N,-2.799328,W,526,0,671.557994
715,T,19/01/2020,11:30:03,Unknown,57.811388,N,-2.793563,W,520,0,672.23314
716,T,19/01/2020,11:30:17,Unknown,57.805315,N,-2.786677,W,514,0,673.022949
717,T,19/01/2020,11:30:33,Unknown,57.79844,N,-2.778954,W,525,0,673.914899
718,T,19/01/2020,11:30:43,Unknown,57.794291,N,-2.773925,W,523,0,674.46475
719,T,19/01/2020,11:30:54,Unknown,57.789648,N,-2.768667,W,514,0,675.068459
720,T,19/01/2020,11:31:09,Unknown,57.783347,N,-2.761758,W,515,0,675.88092
721,T,19/01/2020,11:31:23,Unknown,57.777679,N,-2.755409,W,521,0,676.615838
722,T,19/01/2020,11:31:36,Unknown,57.772381,N,-2.74956,W,527,0,677.300213
723,T,19/01/2020,11:31:50,Unknown,57.766756,N,-2.743243,W,532,0,678.030108
724,T,19/01/2020,11:32:03,Unknown,57.761343,N,-2.737572,W,534,0,678.720391
725,T,19/01/2020,11:32:15,Unknown,57.756391,N,-2.732194,W,541,0,679.357478
726,T,19/01/2020,11:32:24,Unknown,57.752667,N,-2.72806,W,548,0,679.839288
727,T,19/01/2020,11:32:37,Unknown,57.747155,N,-2.721892,W,553,0,680.553953
728,T,19/01/2020,11:32:48,Unknown,57.742364,N,-2.716637,W,555,0,681.171943
729,T,19/01/2020,11:33:01,Unknown,57.736604,N,-2.710256,W,549,0,681.91685
730,T,19/01/2020,11:37:15,Unknown,57.693225,N,-2.720963,W,530,0,686.787567
731,T,19/01/2020,11:37:26,Unknown,57.698017,N,-2.726087,W,543,0,687.401966
732,T,19/01/2020,11:37:37,Unknown,57.702594,N,-2.730908,W,549,0,687.986629
733,T,19/01/2020,11:37:49,Unknown,57.707439,N,-2.736184,W,545,0,688.61062
734,T,19/01/2020,11:38:01,Unknown,57.712142,N,-2.741783,W,533,0,689.231064
735,T,19/01/2020,11:38:10,Unknown,57.715772,N,-2.746237,W,510,0,689.714205
736,T,19/01/2020,11:38:19,Unknown,57.719587,N,-2.750491,W,508,0,690.208499
737,T,19/01/2020,11:38:29,Unknown,57.723632,N,-2.754872,W,524,0,690.728683
738,T,19/01/2020,11:38:39,Unknown,57.727514,N,-2.759145,W,522,0,691.229941
739,T,19/01/2020,11:38:50,Unknown,57.731689,N,-2.76381,W,523,0,691.771118
740,T,19/01/2020,11:39:01,Unknown,57.735827,N,-2.768634,W,523,0,692.313686
741,T,19/01/2020,11:39:10,Unknown,57.739293,N,-2.772585,W,524,0,692.765338
742,T,19/01/2020,11:39:22,Unknown,57.743946,N,-2.777655,W,543,0,693.364529
743,T,19/01/2020,11:39:35,Unknown,57.748975,N,-2.783204,W,541,0,694.0142
744,T,19/01/2020,11:39:48,Unknown,57.754042,N,-2.789163,W,547,0,694.680121
745,T,19/01/2020,11:40:00,Unknown,57.758775,N,-2.794683,W,553,0,695.300667
746,T,19/01/2020,11:40:15,Unknown,57.76496,N,-2.801531,W,563,0,696.1003
747,T,19/01/2020,11:40:26,Unknown,57.769576,N,-2.806494,W,567,0,696.692645
748,T,19/01/2020,11:40:40,Unknown,57.775532,N,-2.813197,W,555,0,697.465909
749,T,19/01/2020,11:40:56,Unknown,57.782367,N,-2.82059,W,545,0,698.344235
750,T,19/01/2020,11:41:11,Unknown,57.788653,N,-2.827653,W,550,0,699.159918
751,T,19/01/2020,11:41:26,Unknown,57.794792,N,-2.834349,W,540,0,699.950403
752,T,19/01/2020,11:41:41,Unknown,57.800751,N,-2.841251,W,538,0,700.729947
753,T,19/01/2020,11:41:56,Unknown,57.806803,N,-2.84804,W,541,0,701.514821
754,T,19/01/2020,11:42:10,Unknown,57.812528,N,-2.854311,W,540,0,702.252698
755,T,19/01/2020,11:42:23,Unknown,57.81789,N,-2.860202,W,539,0,702.944286
756,T,19/01/2020,11:42:41,Unknown,57.825456,N,-2.868249,W,538,0,703.912251
757,T,19/01/2020,11:42:57,Unknown,57.83197,N,-2.875442,W,544,0,704.753436
758,T,19/01/2020,11:43:12,Unknown,57.837969,N,-2.882355,W,545,0,705.536893
759,T,19/01/2020,11:46:02,Unknown,57.826687,N,-2.929643,W,547,0,708.60801
760,T,19/01/2020,11:46:15,Unknown,57.82081,N,-2.923166,W,532,0,709.366588
761,T,19/01/2020,11:46:29,Unknown,57.814474,N,-2.916055,W,523,0,710.188314
762,T,19/01/2020,11:46:41,Unknown,57.809023,N,-2.910043,W,519,0,710.892097
763,T,19/01/2020,11:46:56,Unknown,57.802254,N,-2.902106,W,514,0,711.780574
764,T,19/01/2020,11:47:10,Unknown,57.796057,N,-2.894812,W,515,0,712.594895
765,T,19/01/2020,11:47:25,Unknown,57.789367,N,-2.88703,W,510,0,713.47113
766,T,19/01/2020,11:47:41,Unknown,57.782468,N,-2.879301,W,511,0,714.365665
767,T,19/01/2020,11:47:56,Unknown,57.776125,N,-2.87212,W,524,0,715.190432
768,T,19/01/2020,11:48:09,Unknown,57.77075,N,-2.865997,W,549,0,715.890524
769,T,19/01/2020,11:48:22,Unknown,57.765372,N,-2.860097,W,540,0,716.584152
770,T,19/01/2020,11:48:36,Unknown,57.759501,N,-2.853753,W,520,0,717.338509
771,T,19/01/2020,11:48:49,Unknown,57.753884,N,-2.847725,W,515,0,718.059021
772,T,19/01/2020,11:49:02,Unknown,57.748277,N,-2.841243,W,529,0,718.792394
773,T,19/01/2020,11:49:13,Unknown,57.743651,N,-2.835718,W,540,0,719.403064
774,T,19/01/2020,11:49:28,Unknown,57.737139,N,-2.82805,W,539,0,720.259273
775,T,19/01/2020,11:49:41,Unknown,57.731384,N,-2.821512,W,542,0,721.008525
776,T,19/01/2020,11:49:53,Unknown,57.725986,N,-2.81552,W,542,0,721.707041
777,T,19/01/2020,11:50:04,Unknown,57.721029,N,-2.810246,W,550,0,722.341693
778,T,19/01/2020,11:50:17,Unknown,57.71519,N,-2.803813,W,561,0,723.095865
779,T,19/01/2020,11:50:31,Unknown,57.709015,N,-2.796789,W,583,0,723.900212
780,T,19/01/2020,11:50:42,Unknown,57.704147,N,-2.791585,W,579,0,724.524274
781,T,19/01/2020,11:50:55,Unknown,57.698294,N,-2.785479,W,572,0,725.270217
782,T,19/01/2020,11:51:07,Unknown,57.692792,N,-2.779401,W,558,0,725.981463
783,T,19/01/2020,11:54:41,Unknown,57.698532,N,-2.843722,W,538,0,729.860961
784,T,19/01/2020,11:54:53,Unknown,57.703032,N,-2.849009,W,534,0,730.452431
785,T,19/01/2020,11:55:08,Unknown,57.708549,N,-2.85542,W,527,0,731.175315
786,T,19/01/2020,11:55:19,Unknown,57.712592,N,-2.859862,W,530,0,731.697171
787,T,19/01/2020,11:55:33,Unknown,57.717709,N,-2.865768,W,538,0,732.366337
788,T,19/01/2020,11:55:45,Unknown,57.722309,N,-2.870959,W,541,0,732.96422
789,T,19/01/2020,11:56:01,Unknown,57.728621,N,-2.87803,W,548,0,733.782985
790,T,19/01/2020,11:56:14,Unknown,57.733722,N,-2.883748,W,564,0,734.444748
791,T,19/01/2020,11:56:25,Unknown,57.738063,N,-2.888789,W,561,0,735.013301
792,T,19/01/2020,11:56:37,Unknown,57.742927,N,-2.894186,W,555,0,735.642596
793,T,19/01/2020,11:56:49,Unknown,57.747921,N,-2.899757,W,554,0,736.289591
794,T,19/01/2020,11:57:03,Unknown,57.753794,N,-2.90641,W,546,0,737.053524
795,T,19/01/2020,11:57:16,Unknown,57.759336,N,-2.912598,W,542,0,737.771629
796,T,19/01/2020,11:57:27,Unknown,57.764109,N,-2.917549,W,547,0,738.378872
797,T,19/01/2020,11:57:35,Unknown,57.767414,N,-2.921334,W,550,0,738.809992
798,T,19/01/2020,11:57:47,Unknown,57.772525,N,-2.926852,W,544,0,739.466525
799,T,19/01/2020,11:58:00,Unknown,57.778016,N,-2.933071,W,550,0,740.180604
800,T,19/01/2020,11:58:14,Unknown,57.783888,N,-2.939902,W,548,0,740.949795
801,T,19/01/2020,11:58:26,Unknown,57.789105,N,-2.945716,W,549,0,741.6253
802,T,19/01/2020,11:58:38,Unknown,57.794396,N,-2.951571,W,548,0,742.309108
803,T,19/01/2020,11:58:55,Unknown,57.801823,N,-2.959643,W,558,0,743.264541
804,T,19/01/2020,11:59:11,Unknown,57.808805,N,-2.967325,W,562,0,744.165473
805,T,19/01/2020,11:59:24,Unknown,57.814254,N,-2.973137,W,576,0,744.86313
806,T,19/01/2020,12:02:42,Unknown,57.811286,N,-3.028523,W,515,0,748.164015
807,T,19/01/2020,12:02:52,Unknown,57.806884,N,-3.023478,W,530,0,748.738162
808,T,19/01/2020,12:03:07,Unknown,57.800398,N,-3.016263,W,538,0,749.577478
809,T,19/01/2020,12:03:19,Unknown,57.79517,N,-3.010393,W,540,0,750.255687
810,T,19/01/2020,12:03:35,Unknown,57.788306,N,-3.00254,W,548,0,751.150643
811,T,19/01/2020,12:03:49,Unknown,57.782219,N,-2.995885,W,537,0,751.934932
812,T,19/01/2020,12:04:02,Unknown,57.776514,N,-2.989895,W,539,0,752.662758
813,T,19/01/2020,12:04:16,Unknown,57.770425,N,-2.983103,W,533,0,753.451431
814,T,19/01/2020,12:04:30,Unknown,57.764274,N,-2.976204,W,530,0,754.249322
815,T,19/01/2020,12:04:45,Unknown,57.757758,N,-2.968986,W,548,0,755.091859
816,T,19/01/2020,12:04:59,Unknown,57.751852,N,-2.962066,W,550,0,755.867216
817,T,19/01/2020,12:05:11,Unknown,57.746804,N,-2.956423,W,550,0,756.521544
818,T,19/01/2020,12:05:24,Unknown,57.741367,N,-2.950189,W,550,0,757.231116
819,T,19/01/2020,12:05:35,Unknown,57.736811,N,-2.945048,W,549,0,757.823179
820,T,19/01/2020,12:05:45,Unknown,57.732546,N,-2.940402,W,532,0,758.372397
821,T,19/01/2020,12:05:58,Unknown,57.727093,N,-2.934328,W,543,0,759.078658
822,T,19/01/2020,12:06:09,Unknown,57.722469,N,-2.929036,W,544,0,759.681916
823,T,19/01/2020,12:06:22,Unknown,57.717009,N,-2.923136,W,545,0,760.38367
824,T,19/01/2020,12:06:36,Unknown,57.711065,N,-2.916795,W,558,0,761.145239
825,T,19/01/2020,12:06:50,Unknown,57.705159,N,-2.910488,W,551,0,761.902159
826,T,19/01/2020,12:07:03,Unknown,57.699692,N,-2.904229,W,560,0,762.615579
827,T,19/01/2020,12:09:38,Unknown,57.683482,N,-2.94428,W,539,0,765.604658
828,T,19/01/2020,12:09:50,Unknown,57.688512,N,-2.950012,W,533,0,766.26031
829,T,19/01/2020,12:10:01,Unknown,57.693118,N,-2.955238,W,534,0,766.859959
830,T,19/01/2020,12:10:15,Unknown,57.698946,N,-2.961781,W,534,0,767.616542
831,T,19/01/2020,12:10:30,Unknown,57.705234,N,-2.968568,W,536,0,768.424588
832,T,19/01/2020,12:10:43,Unknown,57.710794,N,-2.974585,W,538,0,769.139516
833,T,19/01/2020,12:10:56,Unknown,57.716276,N,-2.980616,W,538,0,769.847341
834,T,19/01/2020,12:11:07,Unknown,57.720898,N,-2.985879,W,539,0,770.449538
835,T,19/01/2020,12:11:19,Unknown,57.726041,N,-2.991731,W,535,0,771.119453
836,T,19/01/2020,12:11:31,Unknown,57.731175,N,-2.997216,W,541,0,771.777414
837,T,19/01/2020,12:11:43,Unknown,57.736228,N,-3.002919,W,534,0,772.434128
838,T,19/01/2020,12:11:57,Unknown,57.741996,N,-3.009726,W,536,0,773.192994
839,T,19/01/2020,12:12:10,Unknown,57.747381,N,-3.01572,W,541,0,773.89024
840,T,19/01/2020,12:12:21,Unknown,57.751965,N,-3.021008,W,534,0,774.489458
841,T,19/01/2020,12:12:36,Unknown,57.758156,N,-3.028031,W,526,0,775.295041
842,T,19/01/2020,12:12:50,Unknown,57.76391,N,-3.034678,W,521,0,776.04743
843,T,19/01/2020,12:13:00,Unknown,57.767973,N,-3.038861,W,536,0,776.563424
844,T,19/01/2020,12:13:13,Unknown,57.772988,N,-3.044367,W,530,0,777.210355
845,T,19/01/2020,12:13:27,Unknown,57.778299,N,-3.050517,W,528,0,777.905193
846,T,19/01/2020,12:13:42,Unknown,57.784025,N,-3.056824,W,527,0,778.644395
847,T,19/01/2020,12:13:56,Unknown,57.789366,N,-3.06307,W,524,0,779.345025
848,T,19/01/2020,12:14:08,Unknown,57.793959,N,-3.068411,W,535,0,779.946553
849,T,19/01/2020,12:14:22,Unknown,57.799303,N,-3.074662,W,536,0,780.647569
850,T,19/01/2020,12:14:34,Unknown,57.804073,N,-3.079803,W,546,0,781.259897
851,T,19/01/2020,12:14:46,Unknown,57.808877,N,-3.084921,W,550,0,781.874817
852,T,19/01/2020,12:18:03,Unknown,57.810602,N,-3.146379,W,529,0,785.524549
853,T,19/01/2020,12:18:14,Unknown,57.80597,N,-3.14118,W,531,0,786.125338
854,T,19/01/2020,12:18:28,Unknown,57.800136,N,-3.134291,W,526,0,786.892628
855,T,19/01/2020,12:18:41,Unknown,57.7947,N,-3.12817,W,525,0,787.598348
856,T,19/01/2020,12:18:59,Unknown,57.787294,N,-3.119642,W,547,0,788.565678
857,T,19/01/2020,12:19:13,Unknown,57.781504,N,-3.113303,W,554,0,789.311973
858,T,19/01/2020,12:19:29,Unknown,57.774849,N,-3.105819,W,565,0,790.175777
859,T,19/01/2020,12:19:43,Unknown,57.768983,N,-3.099245,W,569,0,790.936513
860,T,19/01/2020,12:19:57,Unknown,57.762981,N,-3.092425,W,589,0,791.717789
861,T,19/01/2020,12:20:10,Unknown,57.757435,N,-3.08616,W,590,0,792.4386
862,T,19/01/2020,12:20:21,Unknown,57.752477,N,-3.080853,W,573,0,793.074184
863,T,19/01/2020,12:20:40,Unknown,57.74375,N,-3.071377,W,540,0,794.196975
864,T,19/01/2020,12:20:55,Unknown,57.737045,N,-3.063566,W,533,0,795.075901
865,T,19/01/2020,12:21:10,Unknown,57.730518,N,-3.055852,W,534,0,795.935017
866,T,19/01/2020,12:21:21,Unknown,57.72596,N,-3.050609,W,553,0,796.530467
867,T,19/01/2020,12:21:37,Unknown,57.719552,N,-3.043311,W,552,0,797.365376
868,T,19/01/2020,12:21:50,Unknown,57.714327,N,-3.037451,W,563,0,798.043382
869,T,19/01/2020,12:22:07,Unknown,57.707507,N,-3.029811,W,556,0,798.928139
870,T,19/01/2020,12:22:18,Unknown,57.703046,N,-3.024814,W,556,0,799.506874
871,T,19/01/2020,12:22:30,Unknown,57.698122,N,-3.019031,W,548,0,800.154012
872,T,19/01/2020,12:22:42,Unknown,57.693047,N,-3.012945,W,547,0,800.825021
873,T,19/01/2020,12:22:54,Unknown,57.688036,N,-3.007103,W,560,0,801.482275
874,T,19/01/2020,12:23:08,Unknown,57.682168,N,-3.000737,W,568,0,802.237398
875,T,19/01/2020,12:23:20,Unknown,57.677106,N,-2.995283,W,572,0,802.887707
876,T,19/01/2020,12:23:31,Unknown,57.672354,N,-2.9901,W,566,0,803.500094
877,T,19/01/2020,12:26:19,Unknown,57.663418,N,-3.038066,W,540,0,806.524114
878,T,19/01/2020,12:26:32,Unknown,57.668024,N,-3.043598,W,547,0,807.133526
879,T,19/01/2020,12:26:42,Unknown,57.671718,N,-3.047731,W,551,0,807.61273
880,T,19/01/2020,12:26:54,Unknown,57.676285,N,-3.053267,W,552,0,808.218591
881,T,19/01/2020,12:27:05,Unknown,57.680585,N,-3.058853,W,542,0,808.801402
882,T,19/01/2020,12:27:16,Unknown,57.685089,N,-3.064256,W,549,0,809.397033
883,T,19/01/2020,12:27:26,Unknown,57.689397,N,-3.068843,W,543,0,809.948829
884,T,19/01/2020,12:27:39,Unknown,57.695073,N,-3.075148,W,544,0,810.683642
885,T,19/01/2020,12:27:51,Unknown,57.700391,N,-3.080631,W,550,0,811.359552
886,T,19/01/2020,12:28:04,Unknown,57.706273,N,-3.086625,W,558,0,812.105101
887,T,19/01/2020,12:28:15,Unknown,57.711066,N,-3.091936,W,564,0,812.725123
888,T,19/01/2020,12:28:30,Unknown,57.717369,N,-3.099241,W,575,0,813.550338
889,T,19/01/2020,12:28:44,Unknown,57.723017,N,-3.105963,W,552,0,814.295325
890,T,19/01/2020,12:28:58,Unknown,57.728701,N,-3.112448,W,532,0,815.03624
891,T,19/01/2020,12:29:11,Unknown,57.734134,N,-3.11835,W,524,0,815.735396
892,T,19/01/2020,12:29:24,Unknown,57.739395,N,-3.124736,W,536,0,816.433243
893,T,19/01/2020,12:29:37,Unknown,57.744665,N,-3.130929,W,538,0,817.125744
894,T,19/01/2020,12:29:49,Unknown,57.749728,N,-3.136215,W,540,0,817.77093
895,T,19/01/2020,12:30:01,Unknown,57.754675,N,-3.141805,W,529,0,818.413983
896,T,19/01/2020,12:30:16,Unknown,57.761038,N,-3.14878,W,534,0,819.234546
897,T,19/01/2020,12:30:29,Unknown,57.76657,N,-3.154968,W,540,0,819.95165
898,T,19/01/2020,12:30:41,Unknown,57.771625,N,-3.160702,W,558,0,820.60933
899,T,19/01/2020,12:30:54,Unknown,57.777074,N,-3.166957,W,545,0,821.320531
900,T,19/01/2020,12:31:08,Unknown,57.783167,N,-3.173881,W,559,0,822.113588
901,T,19/01/2020,12:31:24,Unknown,57.790092,N,-3.181647,W,556,0,823.01172
902,T,19/01/2020,12:31:39,Unknown,57.796728,N,-3.18904,W,548,0,823.870849
903,T,19/01/2020,12:31:54,Unknown,57.803493,N,-3.196209,W,536,0,824.735698
904,T,19/01/2020,12:35:00,Unknown,57.799607,N,-3.251254,W,543,0,828.029329
905,T,19/01/2020,12:35:13,Unknown,57.79428,N,-3.245138,W,544,0,828.724526
906,T,19/01/2020,12:35:24,Unknown,57.789727,N,-3.239976,W,551,0,829.316712
907,T,19/01/2020,12:35:36,Unknown,57.784726,N,-3.23455,W,538,0,829.959832
908,T,19/01/2020,12:35:48,Unknown,57.779588,N,-3.228967,W,532,0,830.620831
909,T,19/01/2020,12:36:01,Unknown,57.774297,N,-3.222986,W,539,0,831.308542
910,T,19/01/2020,12:36:13,Unknown,57.769617,N,-3.217381,W,532,0,831.926717
911,T,19/01/2020,12:36:27,Unknown,57.764186,N,-3.211294,W,533,0,832.631076
912,T,19/01/2020,12:36:40,Unknown,57.759215,N,-3.205711,W,525,0,833.276164
913,T,19/01/2020,12:36:54,Unknown,57.753838,N,-3.19979,W,516,0,833.970382
914,T,19/01/2020,12:37:07,Unknown,57.748914,N,-3.19412,W,505,0,834.613717
915,T,19/01/2020,12:37:21,Unknown,57.743741,N,-3.188007,W,510,0,835.294527
916,T,19/01/2020,12:37:34,Unknown,57.738804,N,-3.182367,W,512,0,835.938214
917,T,19/01/2020,12:37:49,Unknown,57.733063,N,-3.175984,W,523,0,836.681387
918,T,19/01/2020,12:38:00,Unknown,57.728843,N,-3.171433,W,535,0,837.223463
919,T,19/01/2020,12:38:12,Unknown,57.724007,N,-3.16621,W,540,0,837.844909
920,T,19/01/2020,12:38:26,Unknown,57.718333,N,-3.159565,W,554,0,838.589895
921,T,19/01/2020,12:38:40,Unknown,57.712582,N,-3.153028,W,555,0,839.338845
922,T,19/01/2020,12:38:56,Unknown,57.705851,N,-3.145407,W,541,0,840.214538
923,T,19/01/2020,12:39:12,Unknown,57.698982,N,-3.137641,W,546,0,841.10788
924,T,19/01/2020,12:39:26,Unknown,57.693006,N,-3.131113,W,556,0,841.87819
925,T,19/01/2020,12:39:40,Unknown,57.687012,N,-3.124664,W,570,0,842.647901
926,T,19/01/2020,12:39:53,Unknown,57.681396,N,-3.118282,W,562,0,843.379398
927,T,19/01/2020,12:40:05,Unknown,57.676059,N,-3.112106,W,556,0,844.078024
928,T,19/01/2020,12:40:14,Unknown,57.672038,N,-3.107501,W,565,0,844.602911
929,T,19/01/2020,12:43:47,Unknown,57.691644,N,-3.188537,W,523,0,849.896524
930,T,19/01/2020,12:43:58,Unknown,57.696152,N,-3.193407,W,519,0,850.475985
931,T,19/01/2020,12:44:11,Unknown,57.701284,N,-3.199265,W,531,0,851.145172
932,T,19/01/2020,12:44:25,Unknown,57.706694,N,-3.205427,W,547,0,851.850158
933,T,19/01/2020,12:44:38,Unknown,57.711877,N,-3.211232,W,530,0,852.522519
934,T,19/01/2020,12:44:53,Unknown,57.718157,N,-3.218189,W,551,0,853.334818
935,T,19/01/2020,12:45:06,Unknown,57.723544,N,-3.224223,W,544,0,854.033604
936,T,19/01/2020,12:45:23,Unknown,57.730708,N,-3.23252,W,530,0,854.971266
937,T,19/01/2020,12:45:37,Unknown,57.736756,N,-3.23954,W,524,0,855.763302
938,T,19/01/2020,12:45:52,Unknown,57.743261,N,-3.247304,W,530,0,856.6219
939,T,19/01/2020,12:46:06,Unknown,57.749491,N,-3.254324,W,538,0,857.431149
940,T,19/01/2020,12:46:19,Unknown,57.755334,N,-3.260801,W,531,0,858.186849
941,T,19/01/2020,12:46:32,Unknown,57.761172,N,-3.267481,W,537,0,858.948249
942,T,19/01/2020,12:46:46,Unknown,57.767503,N,-3.274598,W,537,0,859.770004
943,T,19/01/2020,12:46:58,Unknown,57.772726,N,-3.280568,W,540,0,860.45094
944,T,19/01/2020,12:47:11,Unknown,57.778172,N,-3.286816,W,532,0,861.161631
945,T,19/01/2020,12:47:25,Unknown,57.784005,N,-3.293478,W,534,0,861.921874
946,T,19/01/2020,12:47:39,Unknown,57.789853,N,-3.299707,W,536,0,862.670488
947,T,19/01/2020,12:47:53,Unknown,57.795705,N,-3.30593,W,520,0,863.419285
948,T,19/01/2020,12:50:33,Unknown,57.785807,N,-3.354961,W,500,0,866.530192
949,T,19/01/2020,12:50:44,Unknown,57.781533,N,-3.349573,W,512,0,867.103442
950,T,19/01/2020,12:50:59,Unknown,57.775684,N,-3.34287,W,505,0,867.866477
951,T,19/01/2020,12:51:16,Unknown,57.769168,N,-3.335388,W,517,0,868.717025
952,T,19/01/2020,12:51:30,Unknown,57.763779,N,-3.329445,W,523,0,869.413007
953,T,19/01/2020,12:51:44,Unknown,57.758163,N,-3.323215,W,529,0,870.139447
954,T,19/01/2020,12:51:58,Unknown,57.752527,N,-3.316815,W,538,0,870.873009
955,T,19/01/2020,12:52:16,Unknown,57.745278,N,-3.308547,W,532,0,871.81768
956,T,19/01/2020,12:52:31,Unknown,57.739262,N,-3.301399,W,526,0,872.610682
957,T,19/01/2020,12:52:44,Unknown,57.733912,N,-3.295263,W,525,0,873.308994
958,T,19/01/2020,12:52:56,Unknown,57.729009,N,-3.289943,W,529,0,873.93976
959,T,19/01/2020,12:53:08,Unknown,57.724163,N,-3.28484,W,531,0,874.558642
960,T,19/01/2020,12:53:20,Unknown,57.719398,N,-3.279081,W,538,0,875.189974
961,T,19/01/2020,12:53:33,Unknown,57.714217,N,-3.272522,W,538,0,875.886191
962,T,19/01/2020,12:57:10,Unknown,57.721197,N,-3.338671,W,498,0,879.895089
963,T,19/01/2020,12:57:22,Unknown,57.7257,N,-3.344437,W,511,0,880.502345
964,T,19/01/2020,12:57:32,Unknown,57.729562,N,-3.349161,W,523,0,881.015827
965,T,19/01/2020,12:57:45,Unknown,57.734698,N,-3.355158,W,527,0,881.689556
966,T,19/01/2020,12:57:59,Unknown,57.740425,N,-3.361811,W,537,0,882.439714
967,T,19/01/2020,12:58:13,Unknown,57.746258,N,-3.368487,W,545,0,883.200594
968,T,19/01/2020,12:58:25,Unknown,57.751393,N,-3.374642,W,537,0,883.879152
969,T,19/01/2020,12:58:39,Unknown,57.757629,N,-3.382054,W,547,0,884.701168
970,T,19/01/2020,12:58:49,Unknown,57.762238,N,-3.387339,W,541,0,885.302616
971,T,19/01/2020,12:59:02,Unknown,57.768422,N,-3.394327,W,550,0,886.106391
